userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	890	CTCF	0.329695675089691	1.04767504340659	47	947	1302	333	1302	861	46	157	161	CTCF Jurkat (T-cells) CTCF	Jurkat (T-cells)	BTO:0000661	CTCF	Treatment: untreated	GTRD	EXP053106_Jurkat--T-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	69416
1	921	CTCF	0.329286388501584	1.04800491194373	46	948	1299	349	1299	865	45	158	162	CTCF MCF7L-P(immortalized breast epithelial cell line) CTCF	MCF7L-P(immortalized breast epithelial cell line)	NULL	CTCF	Treatment: treated with E2 for 1 hr;	GTRD	EXP057860_MCF7L-P-immortalized-breast-epithelial-cell-line-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	55950
1	1508	FLI1	0.329286388501584	1.04800491194373	46	948	1299	349	1299	865	45	158	162	FLI1 UAE FLI1	UAE	NA	FLI1		GEO	GSE23730_fli1_uae_MACS_FLI1_MA0475.2.damo.pwm.bed	20528
1	2585	JUND	0.329286388501584	1.04800491194373	46	948	1299	349	1299	865	45	158	162	JUND HepG2 (hepatoblastoma) JUND	HepG2 (hepatoblastoma)	BTO:0000599	JUND		ENCODE	ENCSR000BGK_HepG2_JUND_MACS_JUND_MA0491.2.damo.pwm.bed	30124
1	448	CTCF	0.328876813870184	1.0483591683583	45	951	1297	383	1297	877	44	159	163	CTCF DND41 (acute lymphoblastic leukemia) CTCF	DND41 (acute lymphoblastic leukemia)	NULL	CTCF		ENCODE	ENCSR000AQU_DND-41_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	56279
1	556	CTCF	0.328876813870184	1.0483591683583	45	951	1297	383	1297	877	44	159	163	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR822CEA_neural_cell_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	41722
1	534	CTCF	0.328056302361136	1.04914707970276	43	953	1296	429	1296	893	42	161	165	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000DVP_endothelial_cell_of_umbilical_vein_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	48130
1	409	CEBPG	0.327645104589085	1.04958424389357	42	954	1293	454	1293	900	41	162	166	CEBPG HepG2 (hepatoblastoma) CEBPG	HepG2 (hepatoblastoma)	BTO:0000599	CEBPG	NA	GTRD	EXP039427_HepG2--hepatoblastoma-_CEBPG_MACS_CEBPG_MA0838.1.damo.pwm.bed	52750
1	1178	ESR1	0.327645104589085	1.04958424389357	42	954	1293	454	1293	900	41	162	166	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	LY2	Array Express	ERP003844_esr1_ly2_MACS_ESR1_MA0112.3.damo.pwm.bed	57056
1	1871	GABPA	0.327645104589085	1.04958424389357	42	954	1293	454	1293	900	41	162	166	GABPA A549 (lung carcinoma) GABPA	A549 (lung carcinoma)	BTO:0000018	GABPA	1 h with 0.02% Ethanol (Myers)	ENCODE	ENCSR000BPY_A549_GABPA_MACS_GABPA_MA0062.3.damo.pwm.bed	13968
1	709	CTCF	0.327233096013141	1.05005285337698	41	957	1292	476	1292	908	40	163	167	CTCF prostate gland CTCF	prostate gland	BTO:0001129	CTCF		GTRD	EXP039579_prostate-gland_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	34113
1	517	CTCF	0.32682013207343	1.05055514735853	40	958	1291	502	1291	917	39	164	168	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000DTF_cardiac_fibroblast_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	48643
1	1141	ERG	0.326406061498846	1.05109360525228	39	959	1288	547	1288	931	38	165	169	ERG VCaP (prostate carcinoma) ERG	VCaP (prostate carcinoma)	BTO:0003215	ERG	DHAT_2H	GEO	GSE28950_erg_vcap-dhat-2h_MACS_ERG_MA0474.2.damo.pwm.bed	20614
1	1291	ESR1	0.326406061498846	1.05109360525228	39	959	1288	547	1288	931	38	165	169	ESR1 breast tumour metastasis ESR1	breast tumour metastasis	NULL	ESR1	Metastasis	GTRD	EXP038796_breast-tumour-metastasis_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	42475
1	3295	PPARG	0.326406061498846	1.05109360525228	39	959	1288	547	1288	931	38	165	169	PPARG HepG2 (hepatoblastoma) PPARG	HepG2 (hepatoblastoma)	BTO:0000599	PPARG		GTRD	EXP039615_HepG2--hepatoblastoma-_PPARG_MACS_PPARG_MA0065.2.damo.pwm.bed	35923
1	539	CTCF	0.325990725610245	1.05167097900582	38	962	1287	576	1287	942	37	166	170	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000DWQ_foreskin_fibroblast_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	42052
1	508	CTCF	0.32557395754209	1.05229033081829	37	963	1285	607	1285	952	36	167	171	CTCF GM12868 (female B-cells) CTCF	GM12868 (female B-cells)	NULL	CTCF		ENCODE	ENCSR000DRI_GM12868_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	44018
1	3140	NR3C1	0.32557395754209	1.05229033081829	37	963	1285	607	1285	952	36	167	171	NR3C1 HASM2 (Human airway smooth muscle 2) NR3C1	HASM2 (Human airway smooth muscle 2)	NULL	NR3C1	Treatment: dexamethasone for 4 hr	GTRD	EXP049655_HASM2--Human-airway-smooth-muscle-2-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	44714
1	1136	ERG	0.325155581370098	1.05295507732996	36	965	1282	645	1282	964	35	168	172	ERG RWPE1 (prostate epithelial cells) ERG	RWPE1 (prostate epithelial cells)	BTO:0003709	ERG	Infection: retrovirus expressing FLAG-ERG Treatment: nearly confluent 150 mm dishes were treated with 1% formaldehyde, and harvested in Farnham lysis buffer and a crude nuclear pellet collected after centrifugation	GTRD	EXP048484_RWPE1--prostate-epithelial-cells-_ERG_MACS_ERG_MA0474.2.damo.pwm.bed	23936
1	1460	ETS1	0.325155581370098	1.05295507732996	36	965	1282	645	1282	964	35	168	172	ETS1 HUVEC-C (HUVEC, umbilical vein endothelial cells) ETS1	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	ETS1	VEGF stimulation for 1hour	GTRD	EXP038275_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_ETS1_MACS_ETS1_MA0098.3.damo.pwm.bed	14192
1	4117	YY1	0.325155581370098	1.05295507732996	36	965	1282	645	1282	964	35	168	172	YY1 WA01 (H1, human embryonic stem cells) YY1	WA01 (H1, human embryonic stem cells)	NULL	YY1		ENCODE	ENCSR000BKD_H1-hESC_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	24716
1	477	CTCF	0.324735411130148	1.05366904161569	35	968	1280	691	1280	980	34	169	173	CTCF K562 (myelogenous leukemia) CTCF	K562 (myelogenous leukemia)	NULL	CTCF		ENCODE	ENCSR000DMA_K562_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	57087
1	2160	HOXB13	0.324735411130148	1.05366904161569	35	968	1280	691	1280	980	34	169	173	HOXB13 VCaP (prostate carcinoma) HOXB13	VCaP (prostate carcinoma)	BTO:0003215	HOXB13	siCtl	GTRD	EXP038437_VCaP--prostate-carcinoma-_HOXB13_MACS_HOXB13_MA0901.2.damo.pwm.bed	61301
1	550	CTCF	0.3243132497109	1.0544365146373	34	970	1277	729	1277	992	33	170	174	CTCF SK-N-SH (neuroblastoma) CTCF	SK-N-SH (neuroblastoma)	BTO:0001620	CTCF		ENCODE	ENCSR000EIC_SK-N-SH_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	46740
1	632	CTCF	0.3243132497109	1.0544365146373	34	970	1277	729	1277	992	33	170	174	CTCF HUES64 (embryonic stem cells) CTCF	HUES64 (embryonic stem cells)	NULL	CTCF		GTRD	EXP036784_HUES64--embryonic-stem-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	56925
1	801	CTCF	0.3243132497109	1.0544365146373	34	970	1277	729	1277	992	33	170	174	CTCF PC3(bone mets prostate adenocarcinoma) CTCF	PC3(bone mets prostate adenocarcinoma)	NULL	CTCF		GTRD	EXP040291_PC3-bone-mets-prostate-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	57582
1	607	CTCF	0.323888887599187	1.05526232822434	33	973	1275	778	1275	1010	32	171	175	CTCF HepG2 (hepatoblastoma) CTCF	HepG2 (hepatoblastoma)	BTO:0000599	CTCF	none	GTRD	EXP030934_HepG2--hepatoblastoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	51256
1	981	CTCF	0.323888887599187	1.05526232822434	33	973	1275	778	1275	1010	32	171	175	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF		GEO	GSE70764_ctcf_mcf7_MACS_CTCF_MA0139.1.damo.pwm.bed	51481
1	3104	NR3C1	0.323462101453043	1.05615194218606	32	975	1274	825	1274	1020	31	172	176	NR3C1 BEAS-2B (bronchial epithelium) NR3C1	BEAS-2B (bronchial epithelium)	NULL	NR3C1	dexamethasone + TNF	GTRD	EXP036258_BEAS-2B--bronchial-epithelium-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	26852
1	1150	ERG	0.323032652472011	1.05711154885205	31	976	1271	881	1271	1040	30	173	177	ERG VCaP (prostate carcinoma) ERG	VCaP (prostate carcinoma)	BTO:0003215	ERG	SH1_DHT	GEO	GSE79128_erg_vcap-sh1-dht_MACS_ERG_MA0474.2.damo.pwm.bed	14781
1	3198	OTX2	0.323032652472011	1.05711154885205	31	976	1271	881	1271	1040	30	173	177	OTX2 HUES64 (embryonic stem cells) OTX2	HUES64 (embryonic stem cells)	NULL	OTX2		GTRD	EXP036801_HUES64--embryonic-stem-cells-_OTX2_MACS_OTX2_MA0712.2.damo.pwm.bed	19474
1	3230	PDX1	0.323032652472011	1.05711154885205	31	976	1271	881	1271	1040	30	173	177	PDX1 iPS (derived pancreatic precursor cells) PDX1	iPS (derived pancreatic precursor cells)	NULL	PDX1		GTRD	EXP047965_iPS--derived-pancreatic-precursor-cells-_PDX1_MACS_PDX1_MA0132.2.damo.pwm.bed	34092
1	565	CTCF	0.322600284527918	1.05814819924875	30	979	1265	937	1265	1060	29	174	178	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF	TAM	Array Express	ERP000783_ctcf_mcf7-tam_MACS_CTCF_MA0139.1.damo.pwm.bed	41342
1	825	CTCF	0.322600284527918	1.05814819924875	30	979	1265	937	1265	1060	29	174	178	CTCF THP-1 (acute monocytic leukemia) CTCF	THP-1 (acute monocytic leukemia)	BTO:0001370	CTCF	Treatment: Pam3csk4 treated 7hr+Flavopiridol 3hr, IAV NS1(EP mRNA), siNIPBL(siRNA)	GTRD	EXP047781_THP-1--acute-monocytic-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	40366
1	1889	GABPA	0.322600284527918	1.05814819924875	30	979	1265	937	1265	1060	29	174	178	GABPA VCaP (prostate carcinoma) GABPA	VCaP (prostate carcinoma)	BTO:0003215	GABPA		GEO	GSE49091_gabpa_vcap_MACS_GABPA_MA0062.3.damo.pwm.bed	32492
1	3000	NFE2L2	0.322600284527918	1.05814819924875	30	979	1265	937	1265	1060	29	174	178	NFE2L2 IMR90 (lung fibroblasts) NFE2L2	IMR90 (lung fibroblasts)	NULL	NFE2L2		GTRD	EXP039771_IMR90--lung-fibroblasts-_NFE2L2_MACS_NFE2L2_MA0150.2.damo.pwm.bed	29082
1	3710	SRF	0.322600284527918	1.05814819924875	30	979	1265	937	1265	1060	29	174	178	SRF Ishikawa (endometrial adenocarcinoma) SRF	Ishikawa (endometrial adenocarcinoma)	BTO:0003041	SRF		ENCODE	ENCSR000BTD_Ishikawa_SRF_MACS_SRF_MA0083.3.damo.pwm.bed	13088
1	4064	TWIST1	0.322600284527918	1.05814819924875	30	979	1265	937	1265	1060	29	174	178	TWIST1 BE2C TWIST1	BE2C	NULL	TWIST1		GEO	GSE80151_twist1_be2c_MACS_TWIST1_MA1123.2.damo.pwm.bed	33187
1	450	CTCF	0.322164722011134	1.05926995632067	29	985	1259	1013	1259	1090	28	175	179	CTCF A549 (lung carcinoma) CTCF	A549 (lung carcinoma)	BTO:0000018	CTCF	1 h with 100 nM Dexamethasone (Myers)	ENCODE	ENCSR000AUE_A549_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	50435
1	537	CTCF	0.322164722011134	1.05926995632067	29	985	1259	1013	1259	1090	28	175	179	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF		ENCODE	ENCSR000DWH_MCF-7_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	55196
1	641	CTCF	0.322164722011134	1.05926995632067	29	985	1259	1013	1259	1090	28	175	179	CTCF MM1.S (plasma cell myeloma) CTCF	MM1.S (plasma cell myeloma)	BTO:0003933	CTCF		GTRD	EXP036853_MM1.S--plasma-cell-myeloma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	38961
1	852	CTCF	0.322164722011134	1.05926995632067	29	985	1259	1013	1259	1090	28	175	179	CTCF HeLa (cervical adenocarcinoma) CTCF	HeLa (cervical adenocarcinoma)	BTO:0000567	CTCF	Plasmids: pGK-dCas9-SunTag (Addgene #100943) + pEF1a-NLS-scFvGCN4-DNMT3A (Addgene #100941) + pEf1a-CCDC85C_3-gRNA-GFP	GTRD	EXP048004_HeLa--cervical-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	46456
1	4081	USF2	0.322164722011134	1.05926995632067	29	985	1259	1013	1259	1090	28	175	179	USF2 HeLa S3 (cervical adenocarcinoma) USF2	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	USF2		ENCODE	ENCSR000ECW_HeLa-S3_USF2_MACS_USF2_MA0526.3.damo.pwm.bed	19106
1	4087	USF2	0.322164722011134	1.05926995632067	29	985	1259	1013	1259	1090	28	175	179	USF2 HepG2 (hepatoblastoma) USF2	HepG2 (hepatoblastoma)	BTO:0000599	USF2		GTRD	EXP038547_HepG2--hepatoblastoma-_USF2_MACS_USF2_MA0526.3.damo.pwm.bed	23582
1	371	CEBPB	0.321725667337079	1.06048608220853	28	991	1255	1068	1255	1100	27	176	180	CEBPB A549 (lung carcinoma) CEBPB	A549 (lung carcinoma)	BTO:0000018	CEBPB	100nM dexamethasone (CHEBI:41879) for 5 hour	GTRD	EXP039491_A549--lung-carcinoma-_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	28660
1	554	CTCF	0.321725667337079	1.06048608220853	28	991	1255	1068	1255	1100	27	176	180	CTCF SU-DHL-6 (diffuse large B-cell lymphoma) CTCF	SU-DHL-6 (diffuse large B-cell lymphoma)	NULL	CTCF		ENCODE	ENCSR125DKL_SUDHL6_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	38826
1	858	CTCF	0.321725667337079	1.06048608220853	28	991	1255	1068	1255	1100	27	176	180	CTCF LUHMES (lund human mesencephalic cells) CTCF	LUHMES (lund human mesencephalic cells)	NULL	CTCF	Sex: female Passages: 3-10 Stage: neural progenitor cells, undifferentiated Treatment: Prior to differentiation, cells were seeded at 3.5 x 10^6 per T75 flask containing complete growth medium and incubated at 37 °C for 24 hr	GTRD	EXP048229_LUHMES--lund-human-mesencephalic-cells-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	40427
1	919	CTCF	0.321725667337079	1.06048608220853	28	991	1255	1068	1255	1100	27	176	180	CTCF HAP1 (chronic myelogenous leukemia) CTCF	HAP1 (chronic myelogenous leukemia)	NULL	CTCF	Genotype: Wapl and SCC4 knockout;	GTRD	EXP055798_HAP1--chronic-myelogenous-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	42615
1	619	CTCF	0.321282798044631	1.06180726875374	27	995	1250	1135	1250	1130	26	177	181	CTCF K562 (myelogenous leukemia) CTCF	K562 (myelogenous leukemia)	NULL	CTCF	none	GTRD	EXP033055_K562--myelogenous-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	49563
1	636	CTCF	0.321282798044631	1.06180726875374	27	995	1250	1135	1250	1130	26	177	181	CTCF IPSC-derived bipolar neuron CTCF	IPSC-derived bipolar neuron	NULL	CTCF		GTRD	EXP036844_IPSC-derived-bipolar-neuron_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	46772
1	749	CTCF	0.321282798044631	1.06180726875374	27	995	1250	1135	1250	1130	26	177	181	CTCF A549 (lung carcinoma) CTCF	A549 (lung carcinoma)	BTO:0000018	CTCF	100nM dexamethasone (CHEBI:41879) for 7 hour	GTRD	EXP039866_A549--lung-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	39186
1	791	CTCF	0.321282798044631	1.06180726875374	27	995	1250	1135	1250	1130	26	177	181	CTCF foreskin keratinocyte CTCF	foreskin keratinocyte	NULL	CTCF	1mM calcium (CHEBI:86158) for 5 day	GTRD	EXP040244_foreskin-keratinocyte_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	41490
1	2437	JUN	0.321282798044631	1.06180726875374	27	995	1250	1135	1250	1130	26	177	181	JUN definitive endoderm from HUES8 JUN	definitive endoderm from HUES8	NULL	JUN	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057919_definitive-endoderm-from-HUES8_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	28594
1	161	AR	0.320835763401274	1.06324592333351	26	1000	1244	1204	1244	1150	25	178	182	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR		GEO	GSE56086_AR_vcap_MACS_AR_MA0007.3.damo.pwm.bed	88405
1	826	CTCF	0.320835763401274	1.06324592333351	26	1000	1244	1204	1244	1150	25	178	182	CTCF THP-1 (acute monocytic leukemia) CTCF	THP-1 (acute monocytic leukemia)	BTO:0001370	CTCF	Treatment: Pam3csk4 treated 4hr, eGFP(EP mRNA), siWAPL(siRNA)	GTRD	EXP047782_THP-1--acute-monocytic-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	37402
1	922	CTCF	0.320835763401274	1.06324592333351	26	1000	1244	1204	1244	1150	25	178	182	CTCF MCF7L-P(immortalized breast epithelial cell line) CTCF	MCF7L-P(immortalized breast epithelial cell line)	NULL	CTCF	Treatment: treated with E2 for 4 hrs;	GTRD	EXP057862_MCF7L-P-immortalized-breast-epithelial-cell-line-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	36084
1	2024	GATA4	0.320835763401274	1.06324592333351	26	1000	1244	1204	1244	1150	25	178	182	GATA4 BJ (fibroblasts) GATA4	BJ (fibroblasts)	NULL	GATA4	Genotype: Clonal FOXA2 doxycycline inducible cells, FOXA2 and GATA4 coexpressing	GTRD	EXP049377_BJ--fibroblasts-_GATA4_MACS_GATA4_MA0482.2.damo.pwm.bed	53558
1	3191	ONECUT2	0.320835763401274	1.06324592333351	26	1000	1244	1204	1244	1150	25	178	182	ONECUT2 LNCaP (prostate carcinoma) ONECUT2	LNCaP (prostate carcinoma)	BTO:0001321	ONECUT2	Treatment: normoxia;	GTRD	EXP057823_LNCaP--prostate-carcinoma-_ONECUT2_MACS_ONECUT2_MA0756.1.damo.pwm.bed	240258
1	3426	REST	0.320835763401274	1.06324592333351	26	1000	1244	1204	1244	1150	25	178	182	REST Jurkat (T-cells) REST	Jurkat (T-cells)	BTO:0000661	REST		GTRD	EXP054615_Jurkat--T-cells-_REST_MACS_REST_MA0138.2.damo.pwm.bed	24996
1	761	CTCF	0.320384180408066	1.0647473269129	25	1006	1238	1262	1262	1170	24	179	183	CTCF pancreas CTCF	pancreas	BTO:0000988	CTCF		GTRD	EXP040012_pancreas_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	30150
1	765	CTCF	0.320384180408066	1.0647473269129	25	1006	1238	1262	1262	1170	24	179	183	CTCF Peyer's patch CTCF	Peyer's patch	NULL	CTCF		GTRD	EXP040031_Peyer-s-patch_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	34238
1	918	CTCF	0.320384180408066	1.0647473269129	25	1006	1238	1262	1262	1170	24	179	183	CTCF HAP1 (chronic myelogenous leukemia) CTCF	HAP1 (chronic myelogenous leukemia)	NULL	CTCF	Genotype: wildtype;	GTRD	EXP055795_HAP1--chronic-myelogenous-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	39480
1	1108	ELK4	0.320384180408066	1.0647473269129	25	1006	1238	1262	1262	1170	24	179	183	ELK4 HeLa S3 (cervical adenocarcinoma) ELK4	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	ELK4		ENCODE	ENCSR000EVI_HeLa-S3_ELK4_MACS_ELK4_MA0076.2.damo.pwm.bed	6307
1	3433	REST	0.320384180408066	1.0647473269129	25	1006	1238	1262	1262	1170	24	179	183	REST CD4 REST	CD4	NA	REST		GEO	GSE49570_rest_cd4t_MACS_REST_MA0138.2.damo.pwm.bed	7540
1	3897	TFAP2C	0.320384180408066	1.0647473269129	25	1006	1238	1262	1262	1170	24	179	183	TFAP2C UCLA1 hESCs TFAP2C	UCLA1 hESCs	NULL	TFAP2C	PasNumber: p28; CellType: Prime UCLA1 hESSCs;	GTRD	EXP047540_UCLA1-hESCs_TFAP2C_MACS_TFAP2C_MA0524.2.damo.pwm.bed	11244
1	422	CREB1	0.31992762906906	1.06646665791033	24	1012	1234	1324	1324	1190	23	180	184	CREB1 MCF7 (Invasive ductal breast carcinoma) CREB1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CREB1		GTRD	EXP039962_MCF7--Invasive-ductal-breast-carcinoma-_CREB1_MACS_CREB1_MA0018.4.damo.pwm.bed	35189
1	536	CTCF	0.31992762906906	1.06646665791033	24	1012	1234	1324	1324	1190	23	180	184	CTCF K562 (myelogenous leukemia) CTCF	K562 (myelogenous leukemia)	NULL	CTCF		ENCODE	ENCSR000DWE_K562_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	38895
1	1660	FOXA1	0.31992762906906	1.06646665791033	24	1012	1234	1324	1324	1190	23	180	184	FOXA1 LNCaP (prostate carcinoma) FOXA1	LNCaP (prostate carcinoma)	BTO:0001321	FOXA1		GTRD	EXP035474_LNCaP--prostate-carcinoma-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	81709
1	2431	JUN	0.31992762906906	1.06646665791033	24	1012	1234	1324	1324	1190	23	180	184	JUN definitive endoderm from HUES8 JUN	definitive endoderm from HUES8	NULL	JUN	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057912_definitive-endoderm-from-HUES8_JUN_MACS_JUN_MA1127.1.damo.pwm.bed	33132
1	1286	ESR1	0.319465646752278	1.06835501870276	23	1016	1229	1391	1391	1210	22	181	185	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Cocktail_90	GTRD	EXP038789_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	42050
1	1705	FOXA1	0.319465646752278	1.06835501870276	23	1016	1229	1391	1391	1210	22	181	185	FOXA1 MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant) FOXA1	MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant)	NULL	FOXA1	Treatment: 45 min ethanol	GTRD	EXP048441_MCF7-TamR--invasive-ductal-breast-carcinoma-Tamoxifen-resistant-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	38637
1	2109	HLF	0.319465646752278	1.06835501870276	23	1016	1229	1391	1391	1210	22	181	185	HLF HepG2 (hepatoblastoma) HLF	HepG2 (hepatoblastoma)	BTO:0000599	HLF	NA	GTRD	EXP039776_HepG2--hepatoblastoma-_HLF_MACS_HLF_MA0043.3.damo.pwm.bed	35579
1	354	CEBPB	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	CEBPB Ishikawa (endometrial adenocarcinoma) CEBPB	Ishikawa (endometrial adenocarcinoma)	BTO:0003041	CEBPB		ENCODE	ENCSR000BTT_Ishikawa_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	24753
1	357	CEBPB	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	CEBPB WA01 (H1, human embryonic stem cells) CEBPB	WA01 (H1, human embryonic stem cells)	NULL	CEBPB		ENCODE	ENCSR000EBV_H1-hESC_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	27375
1	445	CTCF	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	CTCF astrocytes CTCF	astrocytes	NULL	CTCF		ENCODE	ENCSR000AOO_astrocyte_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	36329
1	783	CTCF	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	CTCF gastrocnemius medialis CTCF	gastrocnemius medialis	NULL	CTCF		GTRD	EXP040134_gastrocnemius-medialis_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	24694
1	1497	FLI1	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	FLI1 HUVEC-C (HUVEC, umbilical vein endothelial cells) FLI1	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	FLI1	Treatment: agent VEGF, timepoint 1 Passage: P3-6	GTRD	EXP048206_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_FLI1_MACS_FLI1_MA0475.2.damo.pwm.bed	13219
1	2700	MAX	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	MAX WA01 (H1, human embryonic stem cells) MAX	WA01 (H1, human embryonic stem cells)	NULL	MAX		ENCODE	ENCSR000EUP_H1-hESC_MAX_MACS_MAX_MA0058.3.damo.pwm.bed	15082
1	2921	MYC	0.318997721419216	1.07043634045151	22	1019	1221	1459	1459	1230	21	182	186	MYC HeLa (cervical adenocarcinoma) MYC	HeLa (cervical adenocarcinoma)	BTO:0000567	MYC		GEO	GSE44672_myc_hela_MACS_MYC_MA0147.3.damo.pwm.bed	8042
1	464	CTCF	0.318523283432338	1.0727393461577	21	1026	1211	1535	1535	1260	20	183	187	CTCF GM10266 (male B-cells) CTCF	GM10266 (male B-cells)	NULL	CTCF		ENCODE	ENCSR000DKR_GM10266_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	24911
1	681	CTCF	0.318523283432338	1.0727393461577	21	1026	1211	1535	1535	1260	20	183	187	CTCF adrenal gland CTCF	adrenal gland	BTO:0000047	CTCF		GTRD	EXP039402_adrenal-gland_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	31219
1	711	CTCF	0.318523283432338	1.0727393461577	21	1026	1211	1535	1535	1260	20	183	187	CTCF pancreas CTCF	pancreas	BTO:0000988	CTCF		GTRD	EXP039586_pancreas_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	32347
1	730	CTCF	0.318523283432338	1.0727393461577	21	1026	1211	1535	1535	1260	20	183	187	CTCF PANC1 (pancreatic ductal adenocarcinoma) CTCF	PANC1 (pancreatic ductal adenocarcinoma)	NULL	CTCF		GTRD	EXP039705_PANC1--pancreatic-ductal-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	35937
